,Plain top-3 (no overlay),Top-3 + abs-mom overlay,Top-3 + overlay + band(4),Top-2 + overlay,Top-4 + overlay,Top-3 + overlay + band(5),SPY buy & hold,Equal-weight sectors
2015-07-21,1.7661068345489133,1.7661068345489133,1.7083650427483075,1.6956953722474637,1.7705100430074243,1.7121304453650326,1.8449566381941336,1.7837751122681023
2015-07-22,1.7606301203199788,1.7606301203199788,1.7030673863694261,1.7016499732124089,1.767388058457694,1.7068211124365307,1.841645591914512,1.78158379881771
2015-07-23,1.753775845071301,1.753775845071301,1.6964372074928427,1.6935151600621574,1.7605542260935447,1.7001763200012132,1.8312772842595673,1.7690030318659178
2015-07-24,1.735984017926163,1.735984017926163,1.6792270733453591,1.6723278340562562,1.74471938671179,1.6829282530451486,1.8122830982839786,1.749919794887579
2015-07-27,1.7258679940889605,1.7258679940889605,1.6694417867720817,1.6652228239627047,1.7368700669718897,1.6731213987490796,1.8017406593182388,1.7418868910227758
2015-07-28,1.7458929950402182,1.7458929950402182,1.6888120824625277,1.686667840655475,1.7568792301924263,1.692534388454127,1.823871122419025,1.7652746320878794
2015-07-29,1.756728467633585,1.756728467633585,1.699293295851237,1.6967964360730807,1.7665180335353863,1.7030387034559769,1.83641766606798,1.778624855443026
2015-07-30,1.7591365008079811,1.7591365008079811,1.7016225998414836,1.698695102711996,1.7668044905265055,1.705373141458639,1.8368531538058748,1.7797085312712526
2015-07-31,1.7618375701971662,1.7618375701971662,1.7042353594052049,1.7062259745587696,1.7697173462071236,1.708556189057804,1.8340656176849894,1.7779968926058196
2015-08-03,1.7602181406732298,1.7602181406732298,1.7026688761473592,1.7026865176537076,1.7679709828104941,1.7031170577779755,1.8278801290899924,1.770530642818422
2015-08-04,1.7624003469507963,1.7624003469507963,1.7047797365142023,1.7058565065581432,1.7689128077323988,1.7018896581595584,1.8243070885396417,1.7666984019667054
2015-08-05,1.7660745707211947,1.7660745707211947,1.7083338337668676,1.7037329022221521,1.7734357187520895,1.705955599560183,1.830319083667473,1.7717439013898864
2015-08-06,1.7408508340340028,1.7408508340340028,1.6839347718523074,1.673535033388135,1.7528537738159526,1.680178679820299,1.815332628675593,1.7629766011321084
2015-08-07,1.7361464391991999,1.7361464391991999,1.6793841843533832,1.671449042282773,1.7501872326839936,1.6791874202879606,1.8118474510851765,1.7571773325446034
2015-08-10,1.7476535290877386,1.7476535290877386,1.690515056917139,1.6849432902285635,1.7630683382634844,1.6970236147454785,1.8346753961945865,1.7798743926477603
2015-08-11,1.7354472497484035,1.7354472497484035,1.6787078544776177,1.670263966336251,1.7498360833171027,1.6786637472518824,1.8181206431792005,1.766216066881687
2015-08-12,1.7336920546559682,1.7336920546559682,1.6770100444241929,1.66720539421291,1.7444772994842879,1.6791632720171246,1.820299038634118,1.7726077244953224
2015-08-13,1.7333478459570546,1.7333478459570546,1.6766770894199257,1.6700971179963715,1.745797622628714,1.6794885767158925,1.8180334180628956,1.768933887191103
2015-08-14,1.7371917820632974,1.7371917820632974,1.6803953503665465,1.672967562926118,1.7518522308675983,1.6842138654801335,1.8246550322394166,1.7758532732131536
2015-08-17,1.7490937470022798,1.7490937470022798,1.691908187780466,1.6894092287907858,1.7616963657471476,1.6983998870378048,1.834849527505381,1.7848790678818784
2015-08-18,1.7458447833107194,1.7458447833107194,1.6887654469862843,1.6889288522057027,1.7588974167975993,1.6951365983521434,1.8295346954643588,1.7797200603744823
2015-08-19,1.7370723661189893,1.7370723661189893,1.6802798386541113,1.6839860358344576,1.748252431277588,1.688091917137179,1.8150715911703077,1.7648166867466217
2015-08-20,1.7020719228521912,1.7020719228521912,1.6464237136519309,1.6407734241538061,1.7125832367606189,1.6454676088171278,1.7771706037963424,1.7308350152420715
2015-08-21,1.651091449717489,1.651091449717489,1.5971100161663883,1.5894388952013634,1.6587332022501529,1.5901988107771612,1.723673223459993,1.6805232111380604
2015-08-24,1.5865836721879898,1.5865836721879898,1.5347112812988408,1.5238803729358847,1.5924106819771684,1.5255678392699508,1.6510941131099353,1.6119217956705876
2015-08-25,1.5750844784051237,1.5750844784051237,1.5235880466823717,1.513111143136288,1.5784828320605875,1.5143662944272693,1.6316650772400811,1.5906977197604848
2015-08-26,1.6326165353455557,1.6326165353455557,1.579239127914693,1.5737926743961583,1.6365666089299022,1.5802886067752355,1.6943100919858303,1.6449296646735798
2015-08-27,1.6639173580182431,1.6639173580182431,1.6095165891742438,1.6075618696055356,1.6701507518919887,1.6151374059895052,1.7362194481871338,1.686047699989638
2015-08-28,1.6598259850596324,1.6598259850596324,1.6055589811730713,1.6033140465147797,1.6651379157153283,1.613371598282103,1.736306513842531,1.6889015463938821
2015-08-31,1.641676268361324,1.641676268361324,1.588002658454296,1.582548369928836,1.6479541981125552,1.5945570086984078,1.7222782594427455,1.6756442278820556
2015-09-01,1.6022278000501287,1.6022278000501287,1.5498439338887895,1.5417306116721055,1.604891021841006,1.550095053914658,1.67087316567136,1.628007694484707
2015-09-02,1.6317000502144319,1.6317000502144319,1.5783526067090772,1.5738096448246903,1.6325306115838947,1.5840627710944315,1.7025878671457917,1.653239442548752
2015-09-03,1.6317389956349937,1.6317389956349937,1.5783902788327344,1.568513826656827,1.6348459911926136,1.5809017230570566,1.7038072647040785,1.6569874486994862
2015-09-04,1.6102397761368858,1.6102397761368858,1.5575939632767046,1.5503050300138834,1.610571302939609,1.5606110754948723,1.678017492702081,1.631469031940772
2015-09-08,1.6488449916764136,1.6488449916764136,1.5949370047084752,1.5899035515422684,1.649834552765216,1.6017436445438082,1.7201874080259474,1.6704751598575962
2015-09-09,1.6254494903106418,1.6254494903106418,1.5723064050703375,1.5691199449667514,1.6265939737257318,1.5807803131968956,1.6971861289102792,1.6484067820813124
2015-09-10,1.63310891038456,1.63310891038456,1.5797154050504256,1.5788574329904428,1.6342948094095893,1.592606210311422,1.706421307357798,1.6550064544600598
2015-09-11,1.6442750722554091,1.6442750722554091,1.5905164960312552,1.5898187122433902,1.6444596020260056,1.6024791742838516,1.7141762102026523,1.6609997361483175
2015-09-14,1.6379126893568658,1.6379126893568658,1.5843621273827544,1.5831274675413043,1.6387906082911796,1.5966635928182664,1.7078151551486942,1.6537385466891035
2015-09-15,1.6579967605525814,1.6579967605525814,1.603789562051842,1.6028023615726001,1.659713766994661,1.6167499636449865,1.7291623462727175,1.6730888781682
2015-09-16,1.6720720607085706,1.6720720607085706,1.6174046788059897,1.6141230557695503,1.672948375207427,1.6266001639330272,1.7441484823427826,1.690741712173498
2015-09-17,1.6785775265403542,1.6785775265403542,1.6236974523780094,1.6235297955873769,1.6720434778192435,1.6292195395243665,1.740227657553564,1.6897743428194283
2015-09-18,1.6546439786595555,1.6546439786595555,1.6005463973293252,1.5982146538946256,1.6461261943377243,1.6052207093995645,1.7117893993418651,1.6616608609689312
2015-09-21,1.656229729533787,1.656229729533787,1.6020803030404918,1.5946159952695471,1.651914240416976,1.6081120109013094,1.7206353337146125,1.6694217613307034
2015-09-22,1.6394268134655572,1.6394268134655572,1.5858267481220376,1.5790725987655785,1.6341397343371997,1.5886464640654907,1.698301717417899,1.6479219740822475
2015-09-23,1.6383477290223265,1.6383477290223265,1.584782943690207,1.5761655319847359,1.6335038635870232,1.5880207236444945,1.6955865765489373,1.6412223250411986
2015-09-24,1.6322818219061435,1.6322818219061435,1.5789153577281765,1.5660476451619347,1.6261098743606113,1.5812242816302176,1.6894559425060587,1.6385419030353596
2015-09-25,1.6210532661081103,1.6210532661081103,1.5680539127517699,1.5447618964298864,1.623487240343087,1.5659973209977858,1.6890183817763689,1.639333839948332
2015-09-28,1.5769745050151667,1.5769745050151667,1.5254162800187125,1.4928080043046361,1.5809366636446363,1.5190212689579707,1.6466284104003988,1.5989407830735158
2015-09-29,1.5795804829190638,1.5795804829190638,1.527937057055584,1.4969129955346372,1.5836054052224482,1.5195225615745989,1.6475923515851567,1.6009622791546356
2015-09-30,1.6093699410368487,1.6093699410368487,1.5567525669077027,1.5327587844884996,1.611645758823235,1.553310659360705,1.6783327469158547,1.6309852833955627
2015-10-01,1.6187699862562661,1.6187699862562661,1.5658452833498582,1.5461876439917739,1.6139592386588308,1.5623832722295565,1.6827126596572517,1.63419608458819
2015-10-02,1.6451476339467541,1.6451476339467541,1.591360529847316,1.5733144354132607,1.6390754366271227,1.5878421057032943,1.7078484824783242,1.6625760791220814
2015-10-05,1.664018640858713,1.664018640858713,1.6096145606336734,1.586956320871203,1.6584608696124985,1.6060557776762718,1.7382390205783589,1.6945703549266282
2015-10-06,1.6431082614238308,1.6431082614238308,1.5893878333721372,1.5624430820478663,1.6399636176068957,1.5858737707683053,1.7322839529944412,1.6922389556532196
2015-10-07,1.6586555961251528,1.6586555961251528,1.6044268573949563,1.5775081812050074,1.6502446126362424,1.6008795442082224,1.7464718277624556,1.7067488246207436
2015-10-08,1.673659283121726,1.673659283121726,1.6189400079450078,1.5895233032207192,1.6665392080684,1.6153606068571706,1.7622366114429713,1.725339451837811
2015-10-09,1.6780714691703336,1.6780714691703336,1.6232079402467747,1.5940395986663105,1.6678984938437624,1.6196191029590483,1.763287299361312,1.724807565379674
2015-10-12,1.683679851467253,1.683679851467253,1.6286329598860159,1.5999405678497336,1.6757405011278415,1.6250321281320936,1.7649517523119327,1.7243997783085439
2015-10-13,1.6702695747910445,1.6702695747910445,1.6156611240723184,1.585655134896025,1.6647378158584625,1.612088972444278,1.7538287161826356,1.7126540558422827
2015-10-14,1.6570294635168594,1.6570294635168594,1.6028538902060316,1.5759973454546268,1.6547006922113583,1.59931005477662,1.7454206614613927,1.7074888607069247
2015-10-15,1.6814866863730304,1.6814866863730304,1.6265114989943805,1.6037907379349836,1.6791192938767618,1.6229153576918562,1.7722204588503638,1.7312898871673161
2015-10-16,1.6948133621473567,1.6948133621473567,1.6394024671869782,1.6151966094534436,1.6896867977624894,1.6357778245531227,1.7802786563409436,1.736906088155346
2015-10-19,1.7020120226460533,1.7020120226460533,1.6463657718467033,1.6219077070019219,1.6953726469149148,1.6427257336699914,1.781154096722138,1.7348277708831066
2015-10-20,1.6920389974066612,1.6920389974066612,1.63671880861881,1.6081472610148926,1.6892783709738102,1.6331000994292768,1.7788771544264956,1.7348534581047081
2015-10-21,1.6846021818481196,1.6846021818481196,1.6295251352344793,1.5973608762073135,1.6828551398798686,1.6259223309223418,1.7678419812571327,1.7249151903717366
2015-10-22,1.6999762272256183,1.6999762272256183,1.6443965355228165,1.6032461467704444,1.6992418008688057,1.6407608512360607,1.7977077335111724,1.7539981462972631
2015-10-23,1.7136287499307887,1.7136287499307887,1.6576026972784828,1.6240492947246485,1.702049831590315,1.6539378147820822,1.8174131151334145,1.7647325135951704
2015-10-26,1.718724481555873,1.718724481555873,1.6625318270486784,1.6329530362382145,1.7043879415553118,1.658856046475527,1.8129470935020642,1.7571438889870727
2015-10-27,1.7271427498458434,1.7271427498458434,1.670674865162641,1.6438427954168413,1.7092213278335062,1.6669810807108159,1.8094440562900278,1.7516402677299725
2015-10-28,1.7341157296621708,1.7341157296621708,1.67741986763303,1.6585137737466182,1.710084126569311,1.6737111702943397,1.8300255161370937,1.7684158198087156
2015-10-29,1.7385965224660365,1.7385965224660365,1.6817541636338027,1.6645901460673609,1.7111226481299262,1.67803588336817,1.828974349836031,1.7693985847384137
2015-10-30,1.7298040581922665,1.7298040581922665,1.6732491636467783,1.6603053358861897,1.7059591569155976,1.669549687540692,1.8210913998825975,1.764460436053135
2015-11-02,1.748191913999264,1.748191913999264,1.6910358396605172,1.6690915542401308,1.7233705724141597,1.6872970380407244,1.842637119836236,1.7815469202707073
2015-11-03,1.7455241634356862,1.7455241634356862,1.688455309583608,1.6682758061157261,1.7236444803104805,1.684722213395838,1.84797921969241,1.7902061886626248
2015-11-04,1.7367354075054295,1.7367354075054295,1.679953896698055,1.6593467473502592,1.7176323399491407,1.676239596738917,1.8423746471827849,1.7840757944588381
2015-11-05,1.736826187596938,1.736826187596938,1.6800417087895303,1.6621536119869236,1.7164292633008915,1.6763272146819408,1.8405349466950178,1.779869334878012
2015-11-06,1.728230558844916,1.728230558844916,1.6717271089062526,1.6532688998813254,1.711536930642907,1.6680309979924326,1.8395716433538891,1.766484211784743
2015-11-09,1.7119946404050244,1.7119946404050244,1.656022013972566,1.6362934881148923,1.6953266215732545,1.652360626293464,1.8224055172198328,1.7525117191884987
2015-11-10,1.72278896446775,1.72278896446775,1.6664634241568868,1.6462490995955228,1.7004774345705977,1.662778951005322,1.8266095445804544,1.7578761452131826
2015-11-11,1.71282337925756,1.71282337925756,1.6568236577109534,1.6401631889123778,1.6929107659520792,1.6531604976348167,1.8194279036974206,1.7528544991649266
2015-11-12,1.689911256745372,1.689911256745372,1.634660633147954,1.621488975212179,1.6722505954902753,1.6310464744886957,1.794028491996546,1.7289859232224496
2015-11-13,1.668727846238768,1.668727846238768,1.614169801399991,1.5929688377396065,1.6482768835423909,1.6106009470170426,1.7738853901837066,1.7154349726360496
2015-11-16,1.6919324575354135,1.6919324575354135,1.6366157520040363,1.6162534323068563,1.6717914716989746,1.6329972706678868,1.8008605945707314,1.7401916521028649
2015-11-17,1.6951941307554472,1.6951941307554472,1.6397707867963665,1.617458507082564,1.6743016763044742,1.6361453298249788,1.7995469556162178,1.7378426155394577
2015-11-18,1.7237068311922434,1.7237068311922434,1.667351281785515,1.6424504710649646,1.7017423692859126,1.6636648456220122,1.8280982716112073,1.7638938258378842
2015-11-19,1.7161414553884295,1.7161414553884295,1.6600332513551583,1.6456387436566695,1.6981007646341448,1.6563629950166985,1.8265215221596134,1.763675673400583
2015-11-20,1.7238624975346146,1.7238624975346146,1.667501858711235,1.6496565899282039,1.7069383183508844,1.6638150896291504,1.8331786961184673,1.7682734675263665
2015-11-23,1.729514742040639,1.729514742040639,1.6729693065112567,1.6598887975377885,1.7085785772939666,1.6692704491562855,1.8310760445945273,1.768086646940947
2015-11-24,1.731584647095323,1.731584647095323,1.6749715372755882,1.6603091463243247,1.7102073609911976,1.6712682530814873,1.833528393888223,1.770249225664282
2015-11-25,1.739159523530844,1.739159523530844,1.6822987577202604,1.6666765825839118,1.714442479279006,1.6785792733824223,1.8332660806956793,1.7685166658168034
2015-11-27,1.7403508294935326,1.7403508294935326,1.6834511146570337,1.6667625014659722,1.716300601343537,1.6797290825115851,1.8353677754541755,1.7701794562571387
2015-11-30,1.7206916725251695,1.7206916725251695,1.6649958522739003,1.6498678949724697,1.702675021306545,1.6613146238555363,1.8277480954587297,1.7649853118750498
2015-12-01,1.7365479418178147,1.7365479418178147,1.6847807754505002,1.6656623476076664,1.721625904391149,1.6810558034868575,1.8451768537071442,1.7825809051916846
2015-12-02,1.7249523179219286,1.7249523179219286,1.6723344652141299,1.6531576697285877,1.7093686173513833,1.6686370114637508,1.8263464340833746,1.7580904611639632
2015-12-03,1.705835197983746,1.705835197983746,1.6487790008828578,1.6300024194428098,1.6857829768232853,1.6451336271689458,1.800773369454427,1.7334284255920298
2015-12-04,1.7436131514495272,1.7436131514495272,1.6847034116396964,1.6658084703144491,1.7236968131598065,1.6809786107238425,1.835892720761078,1.764246212954601
2015-12-07,1.7399533965429936,1.7399533965429936,1.6808176802368309,1.6582077687097743,1.7185863187888073,1.6771014704924487,1.8247704819363175,1.7508388395768115
2015-12-08,1.7353053525461848,1.7353053525461848,1.678957556812644,1.653692826640105,1.7160946576170137,1.6752454597146695,1.8125087354678384,1.7401582382476106
2015-12-09,1.7139401755277826,1.7139401755277826,1.6608707105307612,1.6309764353822471,1.695928394248488,1.6571986026090002,1.7984079263552215,1.7355686906564973
