,SPY
2010-03-12,86.16812896728516
2010-03-15,86.19048309326172
2010-03-16,86.8770980834961
2010-03-17,87.39205932617188
2010-03-18,87.34725189208984
2010-03-19,86.9051284790039
2010-03-22,87.36975860595703
2010-03-23,87.98426055908203
2010-03-24,87.55706787109375
2010-03-25,87.41471862792969
2010-03-26,87.36225128173828
2010-03-29,87.91678619384766
2010-03-30,87.97673797607422
2010-03-31,87.67698669433594
2010-04-01,88.27651977539062
2010-04-05,88.99589538574219
2010-04-06,89.20569610595703
2010-04-07,88.6961441040039
2010-04-08,89.00337219238281
2010-04-09,89.587890625
2010-04-12,89.73027038574219
2010-04-13,89.7977066040039
2010-04-14,90.81690216064453
2010-04-15,90.89179229736328
2010-04-16,89.44551849365234
2010-04-19,89.7827377319336
2010-04-20,90.58454895019531
2010-04-21,90.41966247558594
2010-04-22,90.6894760131836
2010-04-23,91.28144836425781
2010-04-26,90.93678283691406
2010-04-27,88.78607177734375
2010-04-28,89.46052551269531
2010-04-29,90.56957244873047
2010-04-30,89.03336334228516
2010-05-03,90.18739318847656
2010-05-04,88.0666732788086
2010-05-05,87.54210662841797
2010-05-06,84.63452911376953
2010-05-07,83.37560272216797
2010-05-10,87.0475082397461
2010-05-11,86.80020904541016
2010-05-12,88.01419830322266
2010-05-13,86.92011260986328
2010-05-14,85.34642028808594
2010-05-17,85.3913803100586
2010-05-18,84.22987365722656
2010-05-19,83.75022888183594
2010-05-20,80.58789825439453
2010-05-21,81.76441192626953
2010-05-24,80.71527099609375
2010-05-25,80.79773712158203
2010-05-26,80.31063079833984
2010-05-27,83.0008773803711
2010-05-28,81.95924377441406
2010-06-01,80.58041381835938
2010-06-02,82.67865753173828
2010-06-03,82.9634017944336
2010-06-04,80.0483627319336
2010-06-07,79.05168151855469
2010-06-08,79.8984603881836
2010-06-09,79.4713363647461
2010-06-10,81.79436492919922
2010-06-11,82.1915283203125
2010-06-14,82.06417083740234
2010-06-15,83.93009185791016
2010-06-16,83.90011596679688
2010-06-17,84.03501892089844
2010-06-18,84.12611389160156
2010-06-21,83.88517761230469
2010-06-22,82.4997787475586
2010-06-23,82.24375915527344
2010-06-24,80.88096618652344
2010-06-25,81.21977996826172
2010-06-28,80.96378326416016
2010-06-29,78.46404266357422
2010-06-30,77.7186279296875
2010-07-01,77.37225341796875
2010-07-02,76.95061492919922
2010-07-06,77.45508575439453
2010-07-07,79.89459228515625
2010-07-08,80.68518829345703
2010-07-09,81.28755950927734
2010-07-12,81.34024047851562
2010-07-13,82.56755065917969
2010-07-14,82.56002044677734
2010-07-15,82.58259582519531
2010-07-16,80.30874633789062
2010-07-19,80.78307342529297
2010-07-20,81.67906188964844
2010-07-21,80.61742401123047
2010-07-22,82.41694641113281
2010-07-23,83.13225555419922
2010-07-26,83.99811553955078
2010-07-27,83.99059295654297
2010-07-28,83.44847869873047
2010-07-29,83.04190063476562
2010-07-30,83.02680206298828
2010-08-02,84.9016342163086
2010-08-03,84.49508666992188
2010-08-04,85.05977630615234
2010-08-05,84.96942138671875
2010-08-06,84.62305450439453
2010-08-09,85.07483673095703
2010-08-10,84.61553192138672
2010-08-11,82.2964859008789
2010-08-12,81.79198455810547
2010-08-13,81.55106353759766
2010-08-16,81.51342010498047
2010-08-17,82.51483917236328
2010-08-18,82.66542053222656
2010-08-19,81.22731018066406
2010-08-20,80.96378326416016
2010-08-23,80.65506744384766
2010-08-24,79.45789337158203
2010-08-25,79.76658630371094
2010-08-26,79.23201751708984
2010-08-27,80.45927429199219
2010-08-30,79.2922592163086
2010-08-31,79.2922592163086
2010-09-01,81.66402435302734
2010-09-02,82.4244613647461
2010-09-03,83.49365997314453
2010-09-07,82.5524673461914
2010-09-08,83.13225555419922
2010-09-09,83.5162353515625
2010-09-10,83.93789672851562
2010-09-13,84.8715591430664
2010-09-14,84.81884765625
2010-09-15,85.14261627197266
2010-09-16,85.1200180053711
2010-09-17,85.15180969238281
2010-09-20,86.45379638671875
2010-09-21,86.27970123291016
2010-09-22,85.85577392578125
2010-09-23,85.15937805175781
2010-09-24,86.9155502319336
2010-09-27,86.49922180175781
2010-09-28,86.8020248413086
2010-09-29,86.65060424804688
2010-09-30,86.39323425292969
2010-10-01,86.75658416748047
2010-10-04,86.1055908203125
2010-10-05,87.83905792236328
2010-10-06,87.83148193359375
2010-10-07,87.72554016113281
2010-10-08,88.2175521850586
2010-10-11,88.30081939697266
2010-10-12,88.57332611083984
2010-10-13,89.26215362548828
2010-10-14,88.9139633178711
2010-10-15,89.09564208984375
2010-10-18,89.53466796875
2010-10-19,88.3613510131836
2010-10-20,89.22430419921875
2010-10-21,89.42110443115234
2010-10-22,89.58765411376953
2010-10-25,89.85260009765625
2010-10-26,89.86773681640625
2010-10-27,89.61038208007812
2010-10-28,89.62552642822266
2010-10-29,89.69364929199219
2010-11-01,89.72388458251953
2010-11-02,90.43549346923828
2010-11-03,90.79881286621094
2010-11-04,92.54740905761719
2010-11-05,92.8956298828125
2010-11-08,92.72151184082031
2010-11-09,92.05538940429688
2010-11-10,92.42628479003906
2010-11-11,92.078125
2010-11-12,90.98804473876953
2010-11-15,90.85935974121094
2010-11-16,89.4438247680664
2010-11-17,89.48924255371094
2010-11-18,90.80638885498047
2010-11-19,91.0561752319336
2010-11-22,90.98051452636719
2010-11-23,89.6633529663086
2010-11-24,90.98804473876953
2010-11-26,89.92827606201172
2010-11-29,90.2008285522461
2010-11-30,89.69364929199219
2010-12-01,91.60121154785156
2010-12-02,92.77449035644531
2010-12-03,93.0243148803711
2010-12-06,92.9259033203125
2010-12-07,92.97889709472656
2010-12-08,93.31954193115234
2010-12-09,93.682861328125
2010-12-10,94.22789001464844
2010-12-13,94.28843688964844
2010-12-14,94.37174987792969
2010-12-15,93.94024658203125
2010-12-16,94.4852523803711
2010-12-17,94.58647918701172
2010-12-20,94.81475830078125
2010-12-21,95.41592407226562
2010-12-22,95.7126693725586
2010-12-23,95.5757064819336
2010-12-27,95.61382293701172
2010-12-28,95.75072479248047
2010-12-29,95.8192138671875
2010-12-30,95.66703033447266
2010-12-31,95.6898422241211
2011-01-03,96.67910766601562
2011-01-04,96.6258316040039
2011-01-05,97.12808227539062
2011-01-06,96.93778991699219
2011-01-07,96.74760437011719
2011-01-10,96.6258316040039
2011-01-11,96.96826171875
2011-01-12,97.84335327148438
2011-01-13,97.68357849121094
2011-01-14,98.3912582397461
2011-01-18,98.55866241455078
2011-01-19,97.59222412109375
2011-01-20,97.46287536621094
2011-01-21,97.68357849121094
2011-01-24,98.23907470703125
2011-01-25,98.29232025146484
2011-01-26,98.67279052734375
2011-01-27,98.91632843017578
2011-01-28,97.18895721435547
2011-01-31,97.91942596435547
2011-02-01,99.4870376586914
2011-02-02,99.29679107666016
2011-02-03,99.51744842529297
2011-02-04,99.79900360107422
2011-02-07,100.42298126220703
2011-02-08,100.87956237792969
2011-02-09,100.65131378173828
2011-02-10,100.68934631347656
2011-02-11,101.29045867919922
2011-02-14,101.53399658203125
2011-02-15,101.2143783569336
2011-02-16,101.85359191894531
2011-02-17,102.15796661376953
2011-02-18,102.37102508544922
2011-02-22,100.31645965576172
2011-02-23,99.7000732421875
2011-02-24,99.63158416748047
2011-02-25,100.69693756103516
2011-02-28,101.32093811035156
2011-03-01,99.63158416748047
2011-03-02,99.84467315673828
2011-03-03,101.56442260742188
2011-03-04,100.80348205566406
2011-03-07,100.0120620727539
2011-03-08,100.8871841430664
2011-03-09,100.74260711669922
2011-03-10,98.87825775146484
2011-03-11,99.56311798095703
2011-03-14,98.96194458007812
2011-03-15,97.82814025878906
2011-03-16,96.01708221435547
2011-03-17,97.28788757324219
2011-03-18,97.6417007446289
2011-03-21,99.15494537353516
2011-03-22,98.81103515625
2011-03-23,99.09381866455078
2011-03-24,100.04149627685547
2011-03-25,100.34718322753906
2011-03-28,100.10261535644531
2011-03-29,100.77513885498047
2011-03-30,101.47064971923828
2011-03-31,101.33305358886719
2011-04-01,101.7610855102539
2011-04-04,101.8451156616211
2011-04-05,101.82984924316406
2011-04-06,102.15087127685547
2011-04-07,101.8909912109375
2011-04-08,101.5394515991211
2011-04-11,101.23371887207031
2011-04-12,100.47709655761719
2011-04-13,100.469482421875
2011-04-14,100.54590606689453
2011-04-15,100.91273498535156
2011-04-18,99.7816390991211
2011-04-19,100.35482788085938
2011-04-20,101.72286224365234
2011-04-21,102.24256134033203
2011-04-25,102.13555145263672
2011-04-26,103.01445770263672
2011-04-27,103.68700408935547
2011-04-28,104.02327728271484
2011-04-29,104.26782989501953
2011-05-02,104.10733795166016
2011-05-03,103.73289489746094
2011-05-04,103.04498291015625
2011-05-05,102.11266326904297
2011-05-06,102.56354522705078
2011-05-09,102.96098327636719
2011-05-10,103.83983612060547
2011-05-11,102.74700164794922
2011-05-12,103.23611450195312
2011-05-13,102.44127655029297
2011-05-16,101.79166412353516
2011-05-17,101.77635955810547
2011-05-18,102.68582916259766
2011-05-19,102.93038940429688
2011-05-20,102.11266326904297
2011-05-23,100.92801666259766
2011-05-24,100.84396362304688
2011-05-25,101.18025207519531
2011-05-26,101.64643859863281
2011-05-27,102.0362319946289
2011-05-31,103.09852600097656
2011-06-01,100.78280639648438
2011-06-02,100.67582702636719
2011-06-03,99.6746597290039
2011-06-06,98.61997985839844
2011-06-07,98.55882263183594
2011-06-08,98.14611053466797
2011-06-09,98.89509582519531
2011-06-10,97.51941680908203
2011-06-13,97.5958480834961
2011-06-14,98.83392333984375
2011-06-15,97.07615661621094
2011-06-16,97.29016876220703
2011-06-17,97.58048248291016
2011-06-20,98.07970428466797
2011-06-21,99.42378234863281
2011-06-22,98.82472229003906
2011-06-23,98.5405502319336
2011-06-24,97.39617156982422
2011-06-27,98.26404571533203
2011-06-28,99.54667663574219
2011-06-29,100.39920806884766
2011-06-30,101.35928344726562
2011-07-01,102.85696411132812
2011-07-05,102.77245330810547
2011-07-06,102.8954086303711
2011-07-07,103.96293640136719
2011-07-08,103.2256088256836
2011-07-11,101.35928344726562
2011-07-12,100.92147827148438
2011-07-13,101.25944519042969
2011-07-14,100.56049346923828
2011-07-15,101.14423370361328
2011-07-18,100.31475067138672
2011-07-19,101.94297790527344
2011-07-20,101.88155364990234
2011-07-21,103.29478454589844
2011-07-22,103.36390686035156
2011-07-25,102.78784942626953
2011-07-26,102.40384674072266
2011-07-27,100.30705261230469
2011-07-28,100.01519012451172
2011-07-29,99.33163452148438
2011-08-01,98.90918731689453
2011-08-02,96.38233947753906
2011-08-03,96.90457153320312
2011-08-04,92.36543273925781
2011-08-05,92.22718811035156
2011-08-08,86.22106170654297
2011-08-09,90.23027038574219
2011-08-10,86.24409484863281
2011-08-11,90.11507415771484
2011-08-12,90.7218246459961
2011-08-15,92.6419448852539
2011-08-16,91.850830078125
2011-08-17,91.91227722167969
2011-08-18,87.94914245605469
2011-08-19,86.51288604736328
2011-08-22,86.5820541381836
2011-08-23,89.4314956665039
2011-08-24,90.69110870361328
2011-08-25,89.30860900878906
2011-08-26,90.60661315917969
2011-08-29,93.21031188964844
2011-08-30,93.45606231689453
2011-08-31,93.87079620361328
2011-09-01,92.88773345947266
2011-09-02,90.51444244384766
2011-09-06,89.85391998291016
2011-09-07,92.38848114013672
2011-09-08,91.42840576171875
2011-09-09,89.03211212158203
2011-09-12,89.6081314086914
2011-09-13,90.42994689941406
2011-09-14,91.6818618774414
2011-09-15,93.26402282714844
2011-09-16,93.8160400390625
2011-09-19,92.88189697265625
2011-09-20,92.77379608154297
2011-09-21,90.04086303710938
2011-09-22,87.13035583496094
2011-09-23,87.65530395507812
2011-09-26,89.73978424072266
2011-09-27,90.74337768554688
2011-09-28,88.89054870605469
2011-09-29,89.59310150146484
2011-09-30,87.35423278808594
2011-10-03,84.86829376220703
2011-10-04,86.72887420654297
2011-10-05,88.33470153808594
2011-10-06,89.9327621459961
2011-10-07,89.33060455322266
2011-10-10,92.318359375
2011-10-11,92.41096496582031
2011-10-12,93.22157287597656
2011-10-13,93.03630828857422
2011-10-14,94.62667083740234
2011-10-17,92.82014465332031
2011-10-18,94.63439178466797
2011-10-19,93.51494598388672
2011-10-20,93.92414093017578
2011-10-21,95.7074966430664
2011-10-24,96.88099670410156
2011-10-25,94.99726867675781
2011-10-26,95.96229553222656
2011-10-27,99.30513763427734
2011-10-28,99.28195190429688
2011-10-31,96.88871002197266
2011-11-01,94.18663024902344
2011-11-02,95.72294616699219
2011-11-03,97.46772766113281
2011-11-04,96.87326049804688
2011-11-07,97.47541809082031
2011-11-08,98.72608947753906
2011-11-09,95.08216857910156
2011-11-10,95.97772216796875
2011-11-11,97.78424835205078
2011-11-14,96.85782623291016
2011-11-15,97.33646392822266
2011-11-16,95.79241943359375
2011-11-17,94.27153778076172
2011-11-18,94.17119598388672
2011-11-21,92.38007354736328
2011-11-22,92.01728057861328
2011-11-23,89.98680877685547
2011-11-25,89.81700897216797
2011-11-28,92.41867065429688
2011-11-29,92.68119049072266
2011-11-30,96.49495697021484
2011-12-01,96.47953033447266
2011-12-02,96.39459228515625
2011-12-05,97.44451904296875
2011-12-06,97.47541809082031
2011-12-07,97.83829498291016
2011-12-08,95.6920394897461
2011-12-09,97.31328582763672
2011-12-12,95.89277648925781
2011-12-13,94.99726867675781
2011-12-14,93.98587799072266
2011-12-15,94.3255615234375
2011-12-16,94.46540832519531
2011-12-19,93.45540618896484
2011-12-20,96.2834243774414
2011-12-21,96.46990203857422
2011-12-22,97.324462890625
2011-12-23,98.19463348388672
2011-12-27,98.2723159790039
2011-12-28,96.9826431274414
2011-12-29,97.98487091064453
2011-12-30,97.50320434570312
2012-01-03,99.05702209472656
2012-01-04,99.21240997314453
2012-01-05,99.47655487060547
2012-01-06,99.22017669677734
2012-01-09,99.46102905273438
2012-01-10,100.32337951660156
2012-01-11,100.37776947021484
2012-01-12,100.61860656738281
2012-01-13,100.09808349609375
2012-01-17,100.48651885986328
2012-01-18,101.5975341796875
2012-01-19,102.13360595703125
2012-01-20,102.5143051147461
2012-01-23,102.25010681152344
2012-01-24,102.13360595703125
2012-01-25,102.98820495605469
2012-01-26,102.4599380493164
2012-01-27,102.41329193115234
2012-01-30,102.06368255615234
2012-01-31,102.02484130859375
2012-02-01,102.91829681396484
2012-02-02,103.08145141601562
2012-02-03,104.52649688720703
2012-02-06,104.45661163330078
2012-02-07,104.7207260131836
2012-02-08,105.03147888183594
2012-02-09,105.16355895996094
2012-02-10,104.3866195678711
2012-02-13,105.16355895996094
2012-02-14,105.03147888183594
2012-02-15,104.54204559326172
2012-02-16,105.69969177246094
2012-02-17,105.9793472290039
2012-02-21,106.0259780883789
2012-02-22,105.68416595458984
2012-02-23,106.15026092529297
2012-02-24,106.38331604003906
2012-02-27,106.56207275390625
2012-02-28,106.87278747558594
2012-02-29,106.4532699584961
2012-03-01,107.0048599243164
2012-03-02,106.6785659790039
2012-03-05,106.24347686767578
2012-03-06,104.68966674804688
2012-03-07,105.41995239257812
2012-03-08,106.46879577636719
2012-03-09,106.88059997558594
2012-03-12,106.88833618164062
2012-03-13,108.81512451171875
2012-03-14,108.69859313964844
2012-03-15,109.3278579711914
2012-03-16,109.47926330566406
2012-03-19,109.908447265625
2012-03-20,109.5884780883789
2012-03-21,109.4090347290039
2012-03-22,108.62086486816406
2012-03-23,108.97200012207031
2012-03-26,110.50147247314453
2012-03-27,110.1581802368164
2012-03-28,109.61193084716797
2012-03-29,109.42460632324219
2012-03-30,109.87721252441406
2012-04-02,110.68093872070312
2012-04-03,110.22835540771484
2012-04-04,109.13591003417969
2012-04-05,109.08124542236328
2012-04-09,107.8561782836914
2012-04-10,106.04581451416016
2012-04-11,106.90420532226562
2012-04-12,108.30095672607422
2012-04-13,107.01344299316406
2012-04-16,106.94317626953125
2012-04-17,108.52725219726562
2012-04-18,108.16051483154297
2012-04-19,107.46602630615234
2012-04-20,107.64549255371094
2012-04-23,106.74030303955078
2012-04-24,107.1460952758789
2012-04-25,108.61311340332031
2012-04-26,109.3699722290039
2012-04-27,109.54950714111328
2012-04-30,109.1436767578125
2012-05-01,109.82264709472656
2012-05-02,109.49482727050781
2012-05-03,108.65988159179688
2012-05-04,106.90420532226562
2012-05-07,106.98222351074219
2012-05-08,106.55301666259766
2012-05-09,105.92095947265625
2012-05-10,106.13951110839844
2012-05-11,105.81952667236328
2012-05-14,104.64907836914062
2012-05-15,104.0481948852539
2012-05-16,103.6502685546875
2012-05-17,102.11298370361328
2012-05-18,101.2390365600586
2012-05-21,102.97914123535156
2012-05-22,103.15863037109375
2012-05-23,103.21326446533203
2012-05-24,103.41613006591797
2012-05-25,103.08062744140625
2012-05-29,104.32909393310547
2012-05-30,102.81526947021484
2012-05-31,102.5889892578125
2012-06-01,100.00614929199219
2012-06-04,99.9593276977539
2012-06-05,100.71623229980469
2012-06-06,102.97914123535156
2012-06-07,103.0416030883789
2012-06-08,103.86093139648438
2012-06-11,102.54219055175781
2012-06-12,103.72044372558594
2012-06-13,103.05719757080078
2012-06-14,104.149658203125
2012-06-15,105.21483612060547
2012-06-18,105.41873931884766
2012-06-19,106.4384536743164
2012-06-20,106.265869140625
2012-06-21,103.88134765625
2012-06-22,104.68144226074219
2012-06-25,103.00291442871094
2012-06-26,103.52056121826172
2012-06-27,104.45398712158203
2012-06-28,104.1559066772461
2012-06-29,106.75220489501953
2012-07-02,107.07372283935547
2012-07-03,107.77967834472656
2012-07-05,107.29338073730469
2012-07-06,106.27372741699219
2012-07-09,106.14039611816406
2012-07-10,105.21483612060547
2012-07-11,105.23051452636719
2012-07-12,104.72066497802734
2012-07-13,106.47765350341797
2012-07-16,106.22662353515625
2012-07-17,106.95610046386719
2012-07-18,107.7483139038086
2012-07-19,108.0306625366211
2012-07-20,107.04239654541016
2012-07-23,105.95991516113281
2012-07-24,105.05009460449219
2012-07-25,105.0736312866211
2012-07-26,106.80709075927734
2012-07-27,108.77582550048828
2012-07-30,108.77582550048828
2012-07-31,108.01500701904297
2012-08-01,107.92089080810547
2012-08-02,107.17577362060547
2012-08-03,109.30133819580078
2012-08-06,109.51314544677734
2012-08-07,110.06218719482422
2012-08-08,110.19551849365234
2012-08-09,110.28964233398438
2012-08-10,110.47007751464844
2012-08-13,110.41515350341797
2012-08-14,110.43083190917969
2012-08-15,110.55635833740234
2012-08-16,111.37208557128906
2012-08-17,111.5210952758789
2012-08-20,111.52896881103516
2012-08-21,111.1916732788086
2012-08-22,111.23875427246094
2012-08-23,110.32889556884766
2012-08-24,110.99556732177734
2012-08-27,111.01911163330078
2012-08-28,110.90930938720703
2012-08-29,110.99556732177734
2012-08-30,110.19551849365234
2012-08-31,110.72107696533203
2012-09-04,110.61911010742188
2012-09-05,110.52496337890625
2012-09-06,112.76824951171875
2012-09-07,113.20750427246094
2012-09-10,112.5643081665039
2012-09-11,112.87812805175781
2012-09-12,113.25454711914062
2012-09-13,114.98015594482422
2012-09-14,115.4900131225586
2012-09-17,115.09782409667969
2012-09-18,115.00367736816406
2012-09-19,115.06646728515625
2012-09-20,115.07427215576172
2012-09-21,115.0262222290039
2012-09-24,114.85272216796875
2012-09-25,113.63053131103516
2012-09-26,112.99173736572266
2012-09-27,114.0562515258789
2012-09-28,113.52794647216797
2012-10-01,113.82765197753906
2012-10-02,113.94588470458984
2012-10-03,114.41110229492188
2012-10-04,115.23119354248047
2012-10-05,115.23908233642578
2012-10-08,114.84485626220703
2012-10-09,113.70929718017578
2012-10-10,112.98381042480469
2012-10-11,113.04694366455078
2012-10-12,112.6762924194336
2012-10-15,113.61469268798828
2012-10-16,114.7659683227539
2012-10-17,115.28640747070312
2012-10-18,114.9867935180664
2012-10-19,113.07058715820312
2012-10-22,113.0863265991211
2012-10-23,111.51712799072266
2012-10-24,111.20172119140625
2012-10-25,111.52500915527344
2012-10-26,111.46194458007812
2012-10-31,111.46194458007812
2012-11-01,112.6290054321289
2012-11-02,111.62751007080078
2012-11-05,111.85623168945312
2012-11-06,112.73151397705078
2012-11-07,110.17658233642578
2012-11-08,108.85182189941406
2012-11-09,108.94644927978516
2012-11-12,109.03318786621094
2012-11-13,108.65465545654297
2012-11-14,107.18797302246094
2012-11-15,107.00662994384766
2012-11-16,107.53491973876953
2012-11-19,109.71134185791016
2012-11-20,109.75863647460938
2012-11-21,109.96368408203125
2012-11-23,111.46194458007812
2012-11-26,111.2253646850586
2012-11-27,110.65762329101562
2012-11-28,111.54871368408203
2012-11-29,112.069091796875
2012-11-30,112.0927734375
2012-12-03,111.540771484375
2012-12-04,111.38311004638672
2012-12-05,111.58018493652344
2012-12-06,111.95875549316406
2012-12-07,112.29779052734375
2012-12-10,112.3450927734375
2012-12-11,113.1099624633789
2012-12-12,113.16517639160156
2012-12-13,112.47132873535156
2012-12-14,112.05333709716797
2012-12-17,113.3702392578125
2012-12-18,114.63195037841797
2012-12-19,113.78026580810547
2012-12-20,114.43476867675781
2012-12-21,113.39604187011719
2012-12-24,113.0466079711914
2012-12-26,112.57015228271484
2012-12-27,112.41921997070312
2012-12-28,111.20416259765625
2012-12-31,113.0942611694336
2013-01-02,115.99288940429688
2013-01-03,115.73082733154297
2013-01-04,116.23905944824219
2013-01-07,115.92138671875
2013-01-08,115.58783721923828
2013-01-09,115.88172912597656
2013-01-10,116.80292510986328
2013-01-11,116.79497528076172
2013-01-14,116.71560668945312
2013-01-15,116.79497528076172
2013-01-16,116.77909851074219
2013-01-17,117.53357696533203
2013-01-18,117.79560089111328
2013-01-22,118.43096160888672
2013-01-23,118.62153625488281
2013-01-24,118.65327453613281
2013-01-25,119.3203353881836
2013-01-28,119.1774673461914
2013-01-29,119.64598846435547
2013-01-30,119.1774673461914
2013-01-31,118.88358306884766
2013-02-01,120.10657501220703
2013-02-04,118.75654602050781
2013-02-05,119.95571899414062
2013-02-06,120.04300689697266
2013-02-07,119.88422393798828
2013-02-08,120.55125427246094
2013-02-11,120.52747344970703
2013-02-12,120.72602844238281
2013-02-13,120.82925415039062
2013-02-14,120.9404067993164
2013-02-15,120.79743957519531
2013-02-19,121.70281219482422
2013-02-20,120.18598175048828
2013-02-21,119.45536804199219
2013-02-22,120.62274932861328
2013-02-25,118.32769775390625
2013-02-26,119.1377182006836
2013-02-27,120.63864135742188
2013-02-28,120.40042114257812
2013-03-01,120.79743957519531
2013-03-04,121.44075775146484
2013-03-05,122.5286865234375
2013-03-06,122.69546508789062
2013-03-07,122.9178237915039
2013-03-08,123.44194793701172
2013-03-11,123.91053009033203
2013-03-12,123.632568359375
2013-03-13,123.80729675292969
2013-03-14,124.46641540527344
2013-03-15,124.3021011352539
2013-03-18,123.61610412597656
2013-03-19,123.32897186279297
2013-03-20,124.1904067993164
2013-03-21,123.12952423095703
2013-03-22,124.11864471435547
2013-03-25,123.60016632080078
2013-03-26,124.58927154541016
2013-03-27,124.58927154541016
2013-03-28,124.97211456298828
2013-04-01,124.47758483886719
2013-04-02,125.09180450439453
2013-04-03,123.82345581054688
2013-04-04,124.32601165771484
2013-04-05,123.76763153076172
2013-04-08,124.60520935058594
2013-04-09,125.03598022460938
2013-04-10,126.56749725341797
2013-04-11,126.98235321044922
2013-04-12,126.67117309570312
2013-04-15,123.73574829101562
2013-04-16,125.56243896484375
2013-04-17,123.72777557373047
2013-04-18,122.95399475097656
2013-04-19,124.02287292480469
2013-04-22,124.57327270507812
2013-04-23,125.85758209228516
2013-04-24,125.93737030029297
2013-04-25,126.44781494140625
2013-04-26,126.22454833984375
2013-04-29,127.07007598876953
2013-04-30,127.3731918334961
2013-05-01,126.25640106201172
2013-05-02,127.42901611328125
2013-05-03,128.72122192382812
2013-05-06,129.0482635498047
2013-05-07,129.70240783691406
2013-05-08,130.29266357421875
2013-05-09,129.9257354736328
2013-05-10,130.3485107421875
2013-05-13,130.45220947265625
2013-05-14,131.80032348632812
2013-05-15,132.51019287109375
2013-05-16,131.88795471191406
2013-05-17,133.1642303466797
2013-05-20,133.1562957763672
2013-05-21,133.34776306152344
2013-05-22,132.35862731933594
2013-05-23,131.97576904296875
2013-05-24,131.8640899658203
2013-05-28,132.6537322998047
2013-05-29,131.7922821044922
2013-05-30,132.27890014648438
2013-05-31,130.38037109375
2013-06-03,131.0983428955078
2013-06-04,130.4681854248047
2013-06-05,128.64146423339844
2013-06-06,129.8060760498047
2013-06-07,131.45724487304688
2013-06-10,131.45724487304688
2013-06-11,130.1011962890625
2013-06-12,129.0243377685547
2013-06-13,130.98666381835938
2013-06-14,130.1650390625
2013-06-17,131.17007446289062
2013-06-18,132.20712280273438
2013-06-19,130.38037109375
2013-06-20,127.14979553222656
2013-06-21,127.55799102783203
2013-06-24,125.94622039794922
2013-06-25,127.15699005126953
2013-06-26,128.416015625
2013-06-27,129.1697235107422
2013-06-28,128.64053344726562
2013-07-01,129.394287109375
2013-07-02,129.2740478515625
2013-07-03,129.3301544189453
2013-07-05,130.7255096435547
2013-07-08,131.47128295898438
2013-07-09,132.41746520996094
2013-07-10,132.46563720703125
2013-07-11,134.2698516845703
2013-07-12,134.3259735107422
2013-07-15,134.83921813964844
2013-07-16,134.3340606689453
2013-07-17,134.67881774902344
2013-07-18,135.4165802001953
2013-07-19,135.6571807861328
2013-07-22,135.92176818847656
2013-07-23,135.63307189941406
2013-07-24,135.13589477539062
2013-07-25,135.46469116210938
2013-07-26,135.60911560058594
2013-07-29,135.1920928955078
2013-07-30,135.1920928955078
2013-07-31,135.28826904296875
2013-08-01,136.85195922851562
2013-08-02,137.08456420898438
2013-08-05,136.88406372070312
2013-08-06,136.1062469482422
2013-08-07,135.6651153564453
2013-08-08,136.162353515625
2013-08-09,135.76937866210938
2013-08-12,135.60911560058594
2013-08-13,136.00994873046875
2013-08-14,135.31231689453125
2013-08-15,133.41986083984375
2013-08-16,132.97879028320312
2013-08-19,132.1287841796875
2013-08-20,132.77833557128906
2013-08-21,131.96038818359375
2013-08-22,133.1632843017578
2013-08-23,133.61233520507812
2013-08-26,133.11509704589844
2013-08-27,130.9740447998047
2013-08-28,131.43917846679688
2013-08-29,131.64768981933594
2013-08-30,131.23069763183594
2013-09-03,131.8240966796875
2013-09-04,132.9146270751953
2013-09-05,133.08309936523438
2013-09-06,133.1471710205078
2013-09-09,134.42225646972656
2013-09-10,135.4165802001953
2013-09-11,135.841552734375
2013-09-12,135.480712890625
2013-09-13,135.7854461669922
2013-09-16,136.5713653564453
2013-09-17,137.1807403564453
2013-09-18,138.76853942871094
2013-09-19,138.5359344482422
2013-09-20,137.56739807128906
2013-09-23,136.9307861328125
2013-09-24,136.6085205078125
2013-09-25,136.213623046875
2013-09-26,136.73739624023438
2013-09-27,136.10887145996094
2013-09-30,135.38365173339844
2013-10-01,136.4553680419922
2013-10-02,136.32643127441406
2013-10-03,135.0693817138672
2013-10-04,136.09275817871094
2013-10-07,134.91624450683594
2013-10-08,133.34495544433594
2013-10-09,133.44166564941406
2013-10-10,136.31842041015625
2013-10-11,137.19671630859375
2013-10-14,137.74462890625
2013-10-15,136.74542236328125
2013-10-16,138.6552276611328
2013-10-17,139.5819091796875
2013-10-18,140.52468872070312
2013-10-21,140.53274536132812
2013-10-22,141.34658813476562
2013-10-23,140.66973876953125
2013-10-24,141.1370849609375
2013-10-25,141.7818145751953
2013-10-28,142.0073699951172
2013-10-29,142.7648468017578
2013-10-30,142.05572509765625
2013-10-31,141.6527862548828
2013-11-01,141.99124145507812
2013-11-04,142.49081420898438
2013-11-05,142.03965759277344
2013-11-06,142.7648468017578
2013-11-07,140.95985412597656
2013-11-08,142.8614959716797
2013-11-11,142.88568115234375
2013-11-12,142.59561157226562
2013-11-13,143.7398681640625
2013-11-14,144.4571075439453
2013-11-15,145.0855712890625
2013-11-18,144.5779266357422
2013-11-19,144.2636260986328
2013-11-20,143.8124237060547
2013-11-21,144.97274780273438
2013-11-22,145.697998046875
2013-11-25,145.55300903320312
